	diff.btw	diff.btw	diff.btw	diff.win	diff.win	diff.win	effect	effect	effect	label	label	label	overlap	overlap	overlap	rab.all	rab.all	rab.all	rab.sample.C1	rab.sample.C14	rab.sample.C15	rab.sample.C16	rab.sample.C17	rab.sample.C18	rab.sample.C19	rab.sample.C20	rab.sample.C26	rab.sample.C27	rab.sample.C28	rab.sample.C29	rab.sample.C3	rab.sample.C30	rab.sample.C31	rab.sample.C32	rab.sample.C38	rab.sample.C39	rab.sample.C4	rab.sample.C40	rab.sample.C41	rab.sample.C42	rab.sample.C43	rab.sample.C5	rab.sample.C50	rab.sample.C51	rab.sample.C52	rab.sample.C53	rab.sample.C54	rab.sample.C55	rab.sample.C6	rab.sample.C62	rab.sample.C63	rab.sample.C64	rab.sample.C65	rab.sample.C66	rab.sample.C67	rab.sample.C7	rab.sample.C74	rab.sample.C75	rab.sample.C76	rab.sample.C77	rab.sample.C78	rab.sample.C79	rab.sample.C8	rab.sample.C86	rab.sample.C87	rab.sample.C88	rab.sample.C89	rab.sample.C90	rab.sample.C91	rab.win.OVA.H	rab.win.OVA.R	rab.win.OVA_t.H	rab.win.OVA_t.RT	rab.win.SH.H	rab.win.SH.R	we.eBH	we.eBH	we.eBH	we.ep	we.ep	we.ep	wi.eBH	wi.eBH	wi.eBH	wi.ep	wi.ep	wi.ep
	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA	TempSH	TempOVA-t	TempOVA-t	TempOVA-t	TempSH	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH
GCA.900066575	-0.6462779959629921	-0.323884998991208	-2.0515479836789097	1.06067888616821	1.1183944724213601	1.32047663458007	-0.705204483731787	-0.21750513514712602	-1.59186154097619	Not significant	Not significant	Significant	0.220703254054153	0.378472254663224	0.0194951667882422	3.59719030079602	3.9297984908860295	3.9695182889137	2.9403171229789797	6.0414780625354405	3.12501667420034	4.6655661550703496	3.31098584850448	4.51946072618643	4.6948152676668204	4.50114323994956	5.372611222676669	3.85596703988824	3.4125349958471296	2.93843959361435	4.62480376457073	3.9673629826557897	4.492559037878371	2.9865847152274503	5.668716594642559	3.3664340505535604	1.7317004829753	4.747876428340019	3.6842062932109902	5.31903590074305	3.77055331804703	3.5913122356283997	5.56951343003446	4.028620943929109	3.68472285060722	3.46791413510354	3.1893307156760096	3.9297419467632206	3.1811749559577	3.7745636503498	2.00008977427341	4.84768045553727	3.29751147840579	3.81943141040689	4.09165358879336	3.6611181965628	4.30771062581226	3.4075982889972996	3.29332812989781	3.55543654372141	3.8263263906567997	3.2113545377301604	3.96610564024337	4.36737629658501	2.14474017383893	5.706241828019801	4.28705590404688	0.89592408259425	4.36342393971513	3.42083496947815	4.208546317142289	3.74697045844811	4.0763539401711295	3.2369500966947	5.097988337215731	0.220182309989986	0.798810569174014	0.008656137037343121	0.051227804117048	0.3590187725750829	0.000395579983657752	0.261631161753745	0.833534293420759	0.00935412521950984	0.0797870532245532	0.39324856161640204	0.0005608974358974361
Gastranaerophilales	1.1032269993764199	-2.7618760303630494	0.920191442063103	1.15951789205968	3.4167588368634396	2.21711770489842	0.8159394767497951	-0.7712166211465848	0.533774314934663	Not significant	Not significant	Not significant	0.24218761163696698	0.192374473986536	0.292397740250104	4.07318560668158	4.69421021413655	4.4446287089766505	1.75817854357909	4.417445402310769	4.08256579609829	3.93753828719166	5.26490391721147	-2.2072831179551096	5.63841770369189	8.28543462285411	2.37573793348063	7.316664534108289	4.00084282921779	4.6951443190449895	3.5278489802050297	-0.224022825579155	6.771990461201759	7.50637155120625	3.93919567725115	4.501941879557	7.53759209393911	3.39998031781045	2.9835741855041897	4.69421021413655	5.12252949235608	3.38998236592865	4.254336504108339	7.45795167358672	3.99452433955228	5.90287317931316	6.865693338777371	5.44857438224972	5.68139543658736	6.17483369755451	5.19063162168329	3.6639295657935094	4.79942483164945	2.81282461909639	3.09004012608765	5.18555548421719	4.61103463468895	4.02725687713208	3.37966598450497	5.12057227078343	3.8442558050013798	4.21601345254273	6.518308278624869	4.48406131680205	4.32814520536708	5.3250524305135505	3.7833433009806203	1.20581582821564	3.02411430240593	4.947979430474059	3.79343877965447	2.81282461909639	5.54830981070251	4.87037809189252	4.31643074252289	0.24484164473794	0.28007553436204696	0.16544878589642	0.0601071898226429	0.0209250887456836	0.0763647023721152	0.320041471357024	0.289754660270773	0.27535778404490197	0.0930142773892774	0.0226090424668211	0.159008352758353
Haemophilus	-0.12351143586809199	0.9791567392633259		5.397020148283089	5.00298413405899		-0.0230868224315952	0.181212057834762		Not significant	Not significant		0.48828125372733294	0.42461007130241296		-6.600217201898349	-5.71083235161683		-6.89578007997897			-7.65092848854184	-7.7825291533315895	-7.3365220752968705	-5.91476999937513	-5.4664881301941			-7.25931625584003	-3.422349200866		-6.280881162066501	-4.67295192664018	-6.2079561157063				-7.55557201073672	-8.34558286674052	-6.1314154206634495	-5.92803866659367	-7.54456559162245			-7.533119249947211	-8.1224264849026	-5.22307476948795	-7.16743907997677	-6.7785202364329695			-2.75841880051205	-7.7366939715026	-0.7296392539575408	-6.809845526561	-1.2214794867745			-2.39513422736429	-1.86311389423888	-4.9007902358618605	-2.21474925884267	-6.844149600429209			-7.58880759179625	-7.423960601131849	-6.89562736868631	-7.400122368126941	-6.67256782497437	-6.5388547877899805	-5.34065211205031	-5.93293561383387			0.767101192326861	0.794765198391712		0.594713518776158	0.477198811110636		0.8218028320627041	0.83135650291371		0.6565826534576529	0.518512423141874	
Harryflintia	0.203109345307458	0.245030920105515	-0.0856605529459467	0.9195372108097309	4.454108568492719	1.17265052096125	0.178427281302611	0.0482228284203613	-0.0668005048937709	Not significant	Not significant	Not significant	0.39181290143749	0.450606598273739	0.46198831620005	1.61756322948513	0.9365833937717941	1.5554531071094901	2.23457945180977	2.09502043564758	0.5596005399304821	1.9554946493501801	1.04959901399166	1.36502627951078	2.88721283808881	-5.91153415573414	1.8789114199589199	2.04998569677869	0.597924881619874	1.5723865105299	0.652745867979658	0.857216800373317	1.37522990930434	-5.87020890701276	1.67393504543432	1.8555864136418603	0.323491801510564	1.35968518454851	1.1272432071394298	2.54197925574308	1.12723557780087	1.01791288657173	2.3689493122416803	1.66209546388527	2.20949798208512	1.4275485875328202	-5.44685538815401	0.8344082676568891	2.04464815563326	0.69235887713992	1.7978779035026002	1.78542620030373	2.13968823413286	1.20448329595305	0.43572963849769303	1.15350384747373	1.51366352795246	1.44785012741801	-1.32751439033662	1.88357659037495	-4.36653532439935	0.7000586885256469	0.8223525587727719	-0.486013972437692	1.26307546640553	1.66537245232329	1.8327481484269	-0.908297762781062	1.3287307071653702	1.66210477169398	1.5267151955965599	1.06496413882009	0.8367855775259821	1.51796875817401	1.59105091155229	0.574182942084838	0.935983827398898	0.8930937495200959	0.318689015014026	0.774175428876777	0.829860663948126	0.7733400524910771	0.952673355561767	0.887897612436	0.5623348873348871	0.7557222431206571	0.8256786616161621
Herbinix	-1.2963921292821499		0.426666545817027	6.91657592348701		5.984463714814519	-0.181981367649643		0.0619707654668506	Not significant		Not significant	0.38401563335733896		0.46289063686207793	-6.33912283178432		-6.94570486933492		-0.951435850498953	-8.39835417441338	-7.58062751502732	-7.52380985629328				-7.44897081779362	-7.1108152607204005	-7.29008699651485	-8.443201582590099	-7.88751269723915				-7.5300240279373805	-6.61707015080224	-7.106811976704071	-8.09021573298602	-0.9710380301582131			-7.332779198889001	-7.4857614653519	-7.49934488376212	-7.96033617128311	-8.027625504447071			-6.820417447991691	-8.61070904394434	-6.897614219845151	1.14226158468677	-1.35095610917375				-6.635346001986929	1.12632633469872	-0.40254041498667403	-7.211811960396509				-6.915648523900599	-7.84301634953995	-0.3782913380854289	-8.02619314299421			-6.79826152890063	-5.698315355927661			-6.85985386641788	-7.00847097830232	0.726085654467982		0.731627895124975	0.545376143617649		0.625496277589109	0.7295050548376479		0.7261425111958221	0.5212873931623929		0.630193764568765
Hydrogenoanaerobacterium	-0.61797414690903	0.186192392591518	-1.23947423527772	2.4983926017030798	6.5862246972701595	5.97923199272679	-0.152819910867139	0.0236145566414399	-0.384574474408489	Not significant	Not significant	Not significant	0.355468800134243	0.48353553272177296	0.282651156984055	-0.33926212085203306	-2.51983535120573	0.377089146656621	-6.65802349833058	0.8600717197621021	-5.74265059375257	-7.82335658394992	-0.32848901048289897	1.15216948331585	0.46349598532134495	-5.55669596121022	0.5913655688075329	-6.78029636415017	-0.082541628739401	-1.5075353017031499	0.290372772929279	2.01051179647742	-5.00837386738177	-5.9608197484463	1.01464681096066	-7.106785921610481	-6.9949250761934	1.03733738676438	0.5998771556812629	-5.372380173921269	-6.173224373576519	-0.6394413215767171	1.11558343159133	0.013887383961527	0.8102470679457259	-0.503724359206789	-5.79418966309056	1.64809284227748	-7.08696671792611	2.14347830689444	0.565461618633182	-0.11406711655165	-0.151431463822681	-5.98879561203516	-0.10230454280493499	1.54152796603044	0.09097273672047197	1.18809028539732	-1.31634012036567	-3.11890479613526	-4.10638586761693	0.81495657511863	-6.48699199145208	-6.93596796511408	0.723238622860475	0.8611681277440021	-0.203133601920946	-0.44543048279270003	0.713893463595351	-0.5002325770198179	-0.0798306901222725	-3.04472792055862	-0.843466729490325	-1.48186694128145	0.712787260841385	0.8105875595409641	0.915031192051233	0.270844001603835	0.656367584542438	0.695817591082941	0.158167289271873	0.6459976523908391	0.9588227218643309	0.28222470542089195	0.361095328282828	0.777482023587867	0.16881191724941702
Intestinimonas	-0.0218062616861916	-0.5557619827952139	-1.0286836891497	0.9315160646431629	1.1118945151603898	0.761166522114106	-0.0247387329948158	-0.49159049541889793	-1.1521157226549399	Not significant	Not significant	Significant	0.48732943871260503	0.279029531472539	0.13840179950387801	2.7670681473772003	3.22472231807644	3.44212880575315	3.7492723479469703	4.4064725160914096	2.61834841110792	2.63115079539715	3.2005065731182905	3.3301333851818105	3.6057220257567595	4.21299481385344	3.6156738033099503	4.516484554917	2.45641792861325	1.35300332131378	4.01865750482973	1.92467197696072	3.02174078515844	3.60784540594925	3.5123648571081096	2.57581061726288	2.78637557573089	2.8630418858162003	2.5486423938728797	3.2197407140169196	2.27144968156571	2.33274044236735	3.26074512282583	2.5159578185472204	3.16821192455081	3.02131610998542	1.0704224692734499	2.9305552241890096	2.10814872420768	4.57791264195303	2.68225390430844	3.91894395776771	2.96085572698754	2.22808807101317	3.3322975144638503	3.34934566342723	3.9390354498356497	2.5151739660816097	2.27419647159597	3.70253919673055	3.0978930401048	3.71108497635567	3.05118117463216	3.56433253479937	3.42489008270116	2.88683219324997	2.57625755059063	2.42148733298438	4.072605453399	2.79139972147276	2.7521381917321497	2.9630684031593	3.4496309585793297	2.6857566354565097	3.80845432518082	0.833653368180757	0.444949784162885	0.0542992837718079	0.6931892324698609	0.0819686470100811	0.0136760290541602	0.9259814588336339	0.514153876446008	0.0538138434345244	0.849579933954934	0.117280358959926	0.0158799533799534
Lachnoclostridium	-1.07332885899187	0.7277937647092679	-1.75223103271894	1.0597339531953298	1.32599325450393	1.31620693195162	-0.886778380387343	0.578919817345568	-1.3150835693773602	Not significant	Not significant	Significant	0.158203328967884	0.289930619629447	0.0740745656648406	3.02423061337143	4.1992953574649	3.77643076678478	4.93540403014249	5.525735122987469	3.62158565851307	3.50393115477141	1.77886888855287	5.27279308732489	3.8652567272018397	1.9899610673656898	5.598382229283461	4.15004337053686	2.93646197763397	1.52672881165413	4.85458658434042	5.90010517046675	4.579097398035421	2.8978355303339396	4.91266640067232	1.78833267981443	2.67988372528909	4.02944499360967	2.9408922195445095	5.43316212617517	4.6424468872008	3.11158951037035	5.004972694068651	3.34058958088774	2.8770765413938797	1.7722363102507799	4.24081176862183	3.73115726008871	2.11273760369256	3.89582370736282	1.06473656762977	5.478362465550059	2.5076306371855	3.9479708911727203	4.30960353862348	3.1334924219868796	2.93774548886265	3.40258335787171	3.2091524690377597	3.2602652167451502	4.77420741294112	3.5514959890009	3.63556832190458	4.24036699225097	2.2919107671888597	3.0879635509120296	3.3499459485024703	3.58263499761865	5.02508398665274	2.33765589012146	3.23257325907684	4.741848119403429	3.83695163051531	3.0051642168158	4.845526223133651	0.124851091839003	0.5016102690327601	0.0219386094993724	0.0171422666887248	0.10111333672408	0.00247581896849634	0.14088112015746698	0.567936574995275	0.0249258123709427	0.0291909479409479	0.134195743304683	0.00377816627816628
Lachnospiraceae	0.147119310099743	-0.377899922169529	-0.6317373725167491	1.0413170768486	1.1292920455748898	0.881520234835254	0.13437179812178002	-0.29238872486684897	-0.672461292364638	Not significant	Not significant	Not significant	0.40820315519931605	0.39688044290235497	0.246093858760963	5.72594060110752	6.50049439397882	6.16176523767104	5.84718772595026	7.322172045540251	6.49198580516655	5.81894468857272	5.6295664587381395	6.611386226483309	7.41261365708387	6.94293103443331	7.18936288920174	6.244737283518679	4.478373145256111	5.673960934072539	6.527097241987501	6.39617537412975	6.65696765618194	6.6235214047698	7.069067040814099	5.438141533979089	6.0149415941156	5.733966953064249	4.611440488911991	7.7881533155134	7.55541455135685	6.29836917673043	6.632405121045211	6.64046364269427	5.51507651401771	6.3536883624789295	7.41779289942441	6.56862410391769	5.81437480628636	5.788863290077679	5.104465588062	5.823929872806509	5.7620072243529705	5.166880794657559	5.88496979267424	4.93043143544463	5.82461077886577	5.791369680219951	3.64912125844124	5.306262895895269	6.76444537484955	6.18938493899745	6.437437188539421	5.89943693973034	5.82778364944803	5.85463485273422	6.62711977484666	5.7377355855209995	5.960751835757179	5.726765580200759	5.725065562523861	6.360493617862719	6.562784774474371	5.9454027076799205	6.586175233399559	0.6533347029738521	0.816697636937703	0.161826076210847	0.422646861450859	0.396864678902687	0.0750286786332936	0.833396610170484	0.8713850546432559	0.22699307254397103	0.661916035353535	0.45655232441706894	0.12401903651903698
Lachnospiraceae_FCS020_group	-1.51490356892213	-0.5508440434498659	-2.34872810977157	2.09011785920494	7.01347705416641	1.94030958729532	-0.7475835556544721	-0.0815180903317776	-1.1490658149239699	Significant	Not significant	Significant	0.128906512639189	0.43750001594750504	0.0976566128583095	0.0481685153071103	-0.26790469134578	0.52309883977845	-0.750085387709448	2.08304021765617	-0.0427834038507537	1.84471758964317	-1.62748688937812	2.5578471323053997	-6.31778981336853	-5.797422494155049	1.23955148374048	0.862931906637218	0.0679459183580455	-0.298783353808253	2.43689426203815	1.13066929284295	-4.7031916845309105	-0.521216664928588	3.23270683955953	-1.13312997072704	-1.19055515844894	0.9700664473835691	-0.7944069114549158	2.05566548845409	-6.19243528077965	0.5662833866316059	2.67109428702602	0.44989208163946504	0.845090478948365	0.18082302929911104	-1.12662876227397	2.89924260468471	-0.8113896706169671	0.566136876339719	-2.22343947060687	3.56145919095863	-0.811382414411824	-6.42258728418442	2.47708517417465	-6.7302050359208705	1.0813429392440699	-0.0413299897522954	-1.69339588205413	-7.32359107855291	-4.97157681039957	1.82886008619872	1.3435172535983	-0.576519346809715	-2.89826000006318	0.52360099345049	0.17420615064838096	1.37405688330186	3.50933837983656	-0.676707670006735	0.737420068924788	-0.504140515255766	0.571960348336092	-0.41176807728650006	1.6973008003889	0.24094034389859698	0.932238883718741	0.0262084078940179	0.060917066997972	0.7566875870996609	0.00354155084864498	0.0925588051767482	0.947462051717231	0.0268761555589687	0.014500777000777	0.7063970520578492	0.00458309052059052
Lachnospiraceae_NK4A136_group	0.17248910697658099	1.18162323701875	-0.119154165880982	0.9400085730285971	1.04527414449207	0.983647665657042	0.19122824777958802	1.0676382367403001	-0.110325312201763	Not significant	Not significant	Not significant	0.433593771488997	0.121528000385695	0.4550781393964671	6.59601235738672	6.555735175269509	7.27556496730054	7.51096601057984	6.4840169166107495	7.109658168942291	7.503733889919849	7.15183713867512	7.99056197294322	5.54609977394267	4.663313335990151	7.78119951904234	7.193826107981371	6.093568425535509	5.38655532957561	7.3352619958272	7.11735419830687	5.40821054033378	4.903798475102009	7.41146123145238	7.42466281423846	5.45014483685532	6.0415546249921	6.51986388934688	6.74756806796031	6.20344368616858	6.51236324782679	7.862447448030831	7.13388331726861	6.76817265175032	5.8156916248459005	6.85089035714123	6.51706227860146	6.974294483630179	7.395857106667401	7.502194027080789	7.1244243858681	7.045609834455579	6.52421143524134	7.01207849160573	7.67372477687063	7.16383210727005	6.98888192557984	5.990434561534681	6.62003397227487	6.125974386164089	6.287208914782441	5.34706124848232	6.22715662074737	8.269013155902961	6.072153175473501	7.21296017454849	6.9118613478815	6.67443100941841	6.8152637534439	6.34997834578583	6.97149628400371	5.95413758057771	7.20890832519076	7.34388784628391	0.9009686185555941	0.0967219908252703	0.883464933718023	0.794059570675642	0.00269933406556132	0.8053946444682959	0.87655633509389	0.13645754400398402	0.8194681543495451	0.7439284673659671	0.004375196204724071	0.7292103729603728
Lachnospiraceae_UCG.001	1.73032545629955	-1.01492889565998	-1.32819167033326	1.6494474664777	2.65871912335602	1.1056983887754699	1.01485049661064	-0.25260506588613	-1.15784784287862	Significant	Not significant	Significant	0.126705920084985	0.354166706701855	0.126953392483556	3.5572168384443996	3.37764540763282	4.31018575307775	-6.48400769740368	5.908074274800151	4.5642618793135705	4.09908708446449	2.8190981436276297	5.0165654742584005	3.87092478015884	5.07508200492348	6.025361207010349	3.2474931124259703	2.58894283504504	5.56741950087982	4.8823923314548	-0.9777516077559241	4.0425097965453	5.10051100216427	5.5517217473208795	3.6840358807425	3.8766785412664904	1.2103407330111102	4.65540250457146	1.34284275800884	3.48313822653474	3.02770764866095	5.400022402526409	4.31360449908773	2.6003294589509403	3.10500848273746	1.5189424606681103	2.58000519822606	4.4512436196706195	4.58005386982276	2.9416307315916903	3.90485664991	4.16867384808351	3.79698251391717	2.48569353420921	2.6032266809386804	4.10113972275981	4.295980410412721	3.07719225031429	5.50673677502321	5.23823932100015	3.2862974637063997	3.6403989500362997	3.70149768475106	3.1412229725359904	0.534908490761365	5.4803147832769	3.4370533962287997	2.08424614666791	4.573872632716831	2.84645731179746	2.6032266809386804	3.56448234692532	3.7854217126621603	5.10016146280645	0.0843148070633928	0.668299981478253	0.0350839126194225	0.00792925196023915	0.183002252918417	0.00624454190317466	0.0761442810497698	0.778856438688048	0.0420180449091345	0.0107153263403263	0.27950479280781104	0.0107068278943279
Lachnospiraceae_UCG.004	-0.0192154806976035	2.95346742847125	0.240597260765426	4.827120144516241	5.314907498759861	2.8593583874007797	-0.00411365656159146	0.508325575342491	0.0537352829277282	Not significant	Not significant	Not significant	0.49804687562089006	0.263888965213545	0.44639377935518804	-3.45651690358514	-3.0993422477752595	-1.7413088505506202	-0.617153367564194	-2.6367797487200297	-0.131496109469229	-3.5481801335396304	-2.35709918207545	-0.18121473107657102	-6.50106649755963	-5.237080263964151	-2.37478158208248	-1.4750778488199898	-6.94499265966755	-2.50862287723768	-1.78770018634952	0.53016212897353	-4.933643187526809	-6.239775309388031	-7.63547738549587	-0.783637938211035	-7.36878818872324	-2.2527541570747798	-1.31678536171955	0.35861276853222496	-5.65698146705881	-7.10357584138847	-1.02769639507154	-1.3543468181096203	-1.1625279018877899	-1.38404552837208	-1.30873452599924	-0.0420589109006766	-6.51917247566013	-0.8368380805684599	-6.974365854485639	-0.782744531071017	-8.28774552683457	-6.105329041744731	-7.347760062040201	-1.67148556995509	-1.9380425665188101	-1.15379190310688	-7.664846789490559	-6.90434998717322	-4.96580949879513	-2.0829685174571697	-6.87760762978611	-1.84659022362133	-2.71822441189556	-4.23424608574615	-3.6204690561090396	-6.836804891317849	-2.84165740855456	-3.0123503401055896	-3.8216401353029	-1.14110348371815	-4.69454696681765	-1.47649286194703	-1.93657995523684	0.8263743833951309	0.542694959269828	0.8499173510790748	0.689002587029912	0.17564077750078	0.765429765689543	0.9290260464468141	0.49091576351102395	0.8154393375133191	0.8469405594405591	0.10993469088960602	0.7211319930069929
Lachnospiraceae_UCG.006	-0.18497758956403798	0.6517593043232199	-2.5231533040843397	1.98986153032352	3.13924503249431	1.81091071359413	-0.0581983775084023	0.139909637493831	-1.41729594597513	Not significant	Not significant	Significant	0.4550781393964671	0.39583336068431496	0.011699247036280001	-0.755323246963729	0.43118253983127003	-0.0316035244304596	2.06426232719466	3.22755320502863	-0.582638503467947	-0.23639415102240902	-0.8889696621538492	1.7191832032426	0.5322850433270271	-5.697681786847791	1.26996580450733	-7.31804830599478	-1.8130905385356297	0.13438416105349302	1.84116072673372	1.66990322278191	0.8031338760189259	-1.93632755046373	2.13152594328607	-0.4408544767595779	-1.61960272145096	-0.0166747622303598	-0.49703336545096205	2.37129143012548	2.4340080568327798	-0.357515108230672	1.35522229578029	-2.66159063553695	-0.43235373911801	-0.8487573846456509	-5.7228873561799	-6.144169829226009	-3.08921685770413	1.2842564883774699	-1.11481656255639	-0.560539756258962	-3.1742655292749102	-0.60849944275778	0.8924226181659491	-0.11069417267480199	0.009790314116357559	-0.475151643492017	-7.400641184625889	-2.50861710583996	0.24842624419944198	0.32405174316244606	-0.40432305009243896	0.654994629649805	-0.212107217501837	-1.49305119688135	-0.0422934066416802	0.34650721170264304	1.9704263694808999	-0.879167343791597	-0.611025236545323	0.635791284427111	0.33508769942999395	-0.8492177615329741	1.39688271561268	0.8919362567693859	0.8436868631895079	0.0449056793358584	0.7937737275041958	0.47833368947425	0.0119603507757226	0.8910433901995279	0.9134660461232591	0.007512811262811259	0.7752403846153849	0.5371332663079961	0.000325369075369075
Lachnospiraceae_UCG.010	1.77978344716686	0.10398949738675502	-1.85163757396868	4.62849573553411	4.5409131422873	1.79479621511379	0.31575034925953005	0.019409130934782	-0.9984241259745981	Not significant	Not significant	Significant	0.351562551747701	0.492201041813933	0.0917972641136049	-3.54446298002712	-5.83795432007495	-1.97738619193958	-6.41579016194344	-0.82909854673789	-2.94339873794298	-1.6413008987468702	-2.15836055462268	-6.97184607828292	-5.86815019458677	-5.408326138559651	-0.880424968920805	-2.74346736909737	-3.27624254481058	-3.05054691342442	-1.2314697040373999	-6.528392842845791	-4.71765980661508	-6.472026354789669	0.227473230721225	-1.8482605496551898	-6.806947206760699	-2.2994248785643996	-3.37990730298477	-5.650380454208469	-5.89426474790016	-7.39980303906218	-1.8012285167659399	-3.01081707358616	-7.74533462916826	-2.52549323608496	-5.50025370870049	-6.3304305236898495	-6.9793143868280705	-2.5365537464290298	-2.11251640817515	-7.78089043103901	-2.4713061795111098	-6.4947818566836295	-7.04551277376047	-2.8215656989036204	-0.8983248451701992	-2.44260795332438	-7.206530048037879	-7.629268760056469	-4.86309587219504	-2.81448484104973	-6.9660319600785305	-1.3395048884736	-7.450948372144821	-8.2670590440339	-3.1067676991198496	-7.22751990899784	-7.78418411228187	-3.04941881927792	-5.729052670508901	-5.78441503676383	-5.893038553177509	-2.8078975287931502	-1.1256102073318899	0.528168809493764	0.8249657434324029	0.0849946834477372	0.301511245814529	0.5268538001585329	0.0295591244059549	0.6311482888750171	0.8686323933375591	0.029739970501467004	0.371422154234654	0.557826099017082	0.00709741647241647
Lactobacillus	0.0753934335684776	1.68207378522486	1.2224779557344299	1.45400292418823	1.0822947006730002	1.38343036216893	0.0631201428079349	1.38868012065068	0.7910285827724141	Not significant	Significant	Not significant	0.47851563184232304	0.0763892658989142	0.20467850618910502	3.45569492989709	4.33956885900699	3.4750977856719905	4.69659925428384	2.19771394799126	4.43015917448922	2.3252462776868503	3.8352178317607404	5.54895453755577	3.1115091433746898	2.91971275072923	1.84414931199783	2.87087769299959	3.7593687383454197	3.2499529863377403	3.8675153766570096	4.9029157237280305	4.962827392898809	3.11613796006699	3.04780205792323	4.90747545804271	4.0081597148165	3.5828392053953304	3.66206760671715	4.33867334178954	3.69423530233998	4.19070316828406	2.7339265898860003	4.0889105202406295	2.4565866442880697	3.3016682161231397	4.64076399194992	3.29295378615955	5.0426887667774505	2.39091861004914	5.322715760039769	3.26557743458067	3.54366244838419	5.13158219973349	4.3208360224867	4.49864017217207	4.22944348744425	2.22360459722043	4.04023784549484	3.00698210913874	5.27174622033291	1.20583891521579	2.3633441824024	2.7344346672944506	3.9361351745070694	2.51751519592426	1.22207708212006	4.45716495418407	2.4636034514758904	3.4476412362749302	3.46567722733836	4.773871862996599	3.1234586528016	4.07588175936507	2.73467919895275	0.919715624523361	0.0563331654345209	0.106697188602849	0.832044377722756	0.000722808705194847	0.0386207687859181	0.9415805800688499	0.0762881854987118	0.13307439564958398	0.875649524087024	0.0011816260365022	0.0588056041181041
Marvinbryantia	-5.93308979764676	-2.47292313206151	-5.21384831883708	3.42513484152889	4.42803966461793	3.4125342293898906	-1.57492672852965	-0.5292095603272851	-1.24612297989895	Significant	Not significant	Significant	0.0155970383678886	0.255208414201915	0.113060734311973	-3.42220902706102	-2.2734014135084704	-2.37263144785206	-6.583580204830519	-0.0349584886048593	-8.07891617372183	-0.22861303921781898	-7.97838639302356	-2.01664597776411	-5.879937247138339	-5.7886359657233095	-1.03305863128564	-6.857522120397741	-2.94773163721445	-8.63141259964713	-0.694049931701667	-0.7424564775994301	0.318577154557572	-1.50403580264031	-2.9938497424652097	-6.559889512762151	-0.34031536021555603	-1.54873639013092	-8.811760395225381	-6.0484950954851	-1.65765420612953	-1.2832454634035602	-1.58492624248514	-7.64075737847126	-2.76470014559209	-8.35829144930133	-5.22627662934285	-0.279511252938587	-7.340015080899001	-1.72291059553744	-6.826551309675209	0.0746646799683646	-8.190359739943071	-1.3443702363523	-1.85721215281428	-6.69529005268789	-0.5572146851438879	-3.05204845942535	-2.93051427160713	-8.909536308129779	-4.6497375426252505	-2.8677192317380897	-1.25590966928954	-0.39720004182115703	-8.43034788039465	-2.4643292076825296	-3.35190719055438	-7.01043778935087	0.942680296930033	-7.71862983221664	-1.8864199846761298	-4.4384139983087305	-1.5358131591318798	-6.27983613528447	-0.928612614016735	0.028977311181564002	0.49195306369216596	0.035030479392694	0.00146194978983532	0.12796251284747198	0.0064603275161869604	0.0125360287860288	0.47594771081018106	0.0323306572324296	0.000469842657342657	0.10202256624954	0.00662757381507382
