	Cecum	Cecum	Cecum	Cecum	Cecum	Cecum	Feces	Feces	Feces	Feces	Feces	Feces
	Abundance	Pvalue	Statistic	log2FC	median_diff	pBH	Abundance	Pvalue	Statistic	log2FC	median_diff	pBH
KO												
K06192	0.007937840608312359	0.20137547424393157	-1.382938623286809	1.86460947433224	0.007794340819135423	0.31635555621669503	0.004234203973100204	0.178700809811542	-1.4335495568044685	2.3631358505371587	0.007332904648256212	0.2724299762822316
K06194	0.10550572850706161	0.0791854166139946	-1.9088160577829822	0.4183180987903672	0.030772702908396024	0.15669183012499907	0.09060971423191244	0.09722688471035738	-1.7843922678746353	0.3063745307711425	0.020313373603308038	0.16508525208117136
K06196	0.15147532180245585	0.0786681666847606	-1.9012715250569916	0.20814988636835485	0.023070355142162685	0.15585969993258508	0.15660416687047152	0.016781716759404156	-2.822195690185326	0.2586223848174063	0.0290833113659294	0.044372602732374
K06198	0.012548281572479586	0.14150673781431167	-1.6485002430475426	1.736320860208445	0.022541316942451223	0.24273361434317844	0.01545568189214767	0.1225763145392636	-1.7273501460457232	0.8603830434083015	0.010240627868738469	0.2004053097083699
K06199	0.34015667130812277	0.005954528037392918	3.342912480028238	-0.7083074159957656	-0.14029857182734057	0.02698292035842224	0.24682482320694005	5.9382841873294013e-05	6.910316763080888	-0.6992344604789376	-0.14227176042490014	0.0004649636122187851
K06200	0.2653659308841615	0.050432855551626285	-2.1685786938941716	0.1914269174936496	0.0369567952145094	0.11163118603831126	0.2862506182311563	0.002485945804395807	-3.7413128264138753	0.6004556476614005	0.1134420143642694	0.009026257479052285
K06201	0.4489183182591249	0.0007999095414812072	4.4347823065105345	-0.21295652265572462	-0.06697386685092227	0.00630613617975938	0.4340618432536492	9.850576267090249e-05	5.822510414216618	-0.28209156297169824	-0.08718798334248118	0.0006927503024493406
K06203	0.0015248796763223564	0.26221465705486524	1.1926388249201496	-0.9836749763540915	-0.0012111777526287565	0.37679034990031196	0.0008128214907366906	0.6531915001268599	0.4591302885361442	-0.8027782510044386	-0.0005684643873570849	0.7222126961056827
K06204	0.1776866606593722	0.19727359876739273	-1.3586845841331892	0.42434257990736235	0.05220526708223705	0.3104766347054727	0.1574591250323784	0.005209653867092477	-3.305233051082787	0.5564406048562733	0.060302487351236805	0.016549158052502597
K06206	0.3900460533879594	0.01893701052591808	2.65902591881206	-0.22892584326632526	-0.06151435568413621	0.06221645798857767	0.393812779232971	0.00041822343719614605	4.59467314895614	-0.3039324770044336	-0.08489805704879982	0.0020455035816406408
K06207	0.9698740665257781	0.7990231018636077	0.26018518051319905	0.008267624673883034	0.005561848499672117	0.8471067764000728	0.9809844025223042	0.5370121893921249	-0.6365682535855998	0.00231920603305236	0.0015771375154457479	0.6249757633875994
K06208	0.035707832959489934	0.005501161946133813	-3.7798549582807555	1.2370936124779681	0.03878507652780661	0.025531602419354916	0.042048980805583946	0.0008414669496693304	-5.471943955329243	2.1645966128113274	0.09546850736233686	0.0036049446367347367
K06209	0.36278566953432667	0.0007730068260827843	-4.5409219535870875	0.33076392418158984	0.08492356608735463	0.006150213295999665	0.3646031346843998	0.0005580142223407419	-4.442194903769675	0.17933432524986315	0.04602759337742779	0.002596796643857927
K06211	0.004162953840437475	0.7943206270429883	-0.266549956730683	-0.20814939616190387	-0.0005989895020076632	0.8445293985962863	0.004945350897034599	0.5745209044023099	-0.5840884189377138	-0.16773093266966388	-0.0005824311628838284	0.6601732721800918
K06213	0.6334895290638408	0.7863658601167033	-0.27690967313265524	0.04580727016148356	0.02025557283132584	0.8372868686348987	0.6703217178954222	0.1206979682166262	-1.6674656492373932	0.07816772352981205	0.03585093726495625	0.19770876862049822
K06215	0.18176838654702182	0.03338750827838481	-2.3634589429309933	0.4154859858397142	0.04659195488213391	0.09474260956953016	0.20503185031232138	0.001909345915517714	-4.307249232634465	0.6672562755813289	0.0794236750477981	0.007181886107061728
K06217	0.8343809593492211	0.775151951177929	0.29159585333925847	-0.03926015901289487	-0.022547747821883846	0.8296961213321107	0.8240038339144642	0.034325533615366055	2.3633630495280005	-0.09456811376803403	-0.05352606359302314	0.07875486217532159
K06218	0.27032713284216425	1.021461767809403e-07	10.022470489917932	-0.9019322394601976	-0.16421113739973625	2.5009666381458817e-05	0.2486931551741009	1.1538032996616736e-08	12.03799255201351	-1.320690121731101	-0.2200958255125805	4.5836318917839275e-06
K06221	0.14091873889079543	0.5333370529276238	-0.6533317720113869	-0.12129595580727681	-0.011664112444159047	0.6221665012699611	0.12786247818898858	0.7388961584487859	-0.34348009390281453	-0.03914319283887213	-0.0034476362062772214	0.7949795564513636
K06223	0.7175034018141717	0.0002360127686165012	5.061502213791319	-0.22041527923100562	-0.11241843300235221	0.002538791557734513	0.71332400438552	4.3065622048778173e-07	8.896502605750886	-0.296647356648071	-0.14883563044097514	2.6088700514812463e-05
K06281	0.004901045146970788	0.3777863840314719	0.9162392806201588	-3.0729850739157847	-0.008917278019286186	0.48587578861823244	0.0032389648339040686	0.08290886300846222	1.9563218620707088	-1.8922341957346296	-0.0032986341404185634	0.1452482516327854
K06282	0.004901045146970788	0.3777863840314719	0.9162392806201588	-3.0729850739157847	-0.008917278019286186	0.48587578861823244	0.0032389648339040686	0.08290886300846222	1.9563218620707088	-1.8922341957346296	-0.0032986341404185634	0.1452482516327854
K06283	0.5994405487485401	0.0006780815289104467	-4.4766887168329985	0.2738812490204454	0.12028022359824875	0.00561490532212895	0.6734860707975818	8.26783566458781e-06	-8.643114299236654	0.3386044762614913	0.14893404696665136	0.0001434614902001091
K06284	0.3340139301164212	0.059186172832744674	-2.0701092164408905	0.08720915921632955	0.02016546540604247	0.125854348065955	0.3228861436566096	0.7399981517129991	-0.3396932011580116	0.04603314490578403	0.010275139809551248	0.795768800331668
K06285	0.0003345093612724927	0.4203698335266425	0.8455498278425615	0.16105651121140951	3.533426795170622e-05	0.5211982172953309	0.0002659820483138678	0.29307821011203544	1.1277392539061852	0.7691571030585802	0.00013488165214731922	0.40577348015912523
K06286	0.012743929320022183	0.5248083353037749	-0.6629883347329324	-0.8706389518009683	-0.010557995353670045	0.6147093561071691	0.0037000836224141283	0.8171069631138042	0.23646034963909632	-2.1211255431078406	-0.009040027370847338	0.8616688865801503
K06287	0.8131309419113164	0.03801493075924662	2.3295464925676495	-0.05939151606519716	-0.033815136638336574	0.10360343797291126	0.8100448085874806	0.008147513577755025	3.227146172860961	-0.1447245587042358	-0.0825020562975246	0.02435789124154814
K06298	0.4806661698286617	0.0018112298880392564	3.8577072490543025	-0.2894634473923371	-0.09879922173121769	0.011350593109618062	0.4677927384642327	7.222475041160278e-05	5.562833129414678	-0.5857435748383577	-0.18856365462345576	0.0005457156743353706
K06305	0.005281620650835157	0.1632537436082707	1.5222247511324207	-0.9128808757223927	-0.0028461161321344753	0.2694623215484506	0.0020286263026002855	0.1728459555269027	1.4797262075823232	-0.8011927362412514	-0.0011788344409647505	0.2661559621990543
K06306	0.3363658950238181	0.005269547921810964	-3.339830391305917	0.2106240438046807	0.05188743902023235	0.024688940263247295	0.34733858318902133	0.03137962409024679	-2.43509779078855	0.15955200378390955	0.038588265261577936	0.073261556445992
K06313	0.09864436697899143	0.015136519854792238	2.7896770228804653	-0.45111306515205474	-0.028367052724664457	0.052318721780377976	0.11157782728047178	0.07675507423332162	1.9448760036797659	-0.3638189071089304	-0.026642143732745482	0.13775222002477108
K06317	0.5939260215498763	0.00017613676348359508	5.258948685413158	-0.25745327155911757	-0.10386748285460334	0.0020205988183018397	0.5701890146283597	4.301462655439237e-06	7.387496320078257	-0.3656932412203536	-0.1487230495469949	9.863671047860852e-05
K06320	0.2213258489661253	0.05676787257826194	-2.1057493731960313	0.25247906413531274	0.039724403750048015	0.12179486482273823	0.21567316323434937	0.04594596594102906	-2.192071578995168	0.3537134235067845	0.05561061419508939	0.09065795451107048
K06328	0.008171038545622285	0.07637715419442959	2.041720711781913	-1.5710148247306348	-0.012157930092170692	0.15191838331415056	0.0026982481342442367	0.09775945564235794	1.8838646729626367	-2.0799145496943234	-0.006256410955788461	0.16547225506522645
K06330	0.12954928675511213	0.00035379935134480136	-4.683157026067533	0.5328539854257812	0.05116304493054577	0.0034706510232772702	0.13922160377330273	2.862715786403748e-05	-6.467819888323056	0.740061567675526	0.06963614681182831	0.0002727496010004561
K06333	0.7242461010750674	0.00020855593454448439	4.974156393465098	-0.16993280187382415	-0.08478041407608183	0.002300778408888513	0.7171664898850953	1.0489760053596687e-05	6.921459531326506	-0.31510123699165715	-0.1593017059849693	0.00016769046974569147
K06334	0.627736814335699	0.00024728281562652	5.073696583921536	-0.2338879265578836	-0.10174720444751606	0.0026032547632877244	0.6034129414731084	3.86482228492949e-07	9.328084404653058	-0.3913984380411029	-0.17000235653928852	2.5098196274392514e-05
K06336	8.30268259674701e-05	0.4651332054992878	0.7517685792532051	-5.604840872764894	-0.00048665952021570414	0.5559683920966432	0.0	0.19064114137885868	1.4177363143799226	-2.069918220618675	-4.198628727857482e-05	0.2874602013891699
K06346	0.7317371316165175	0.0006913699015600195	4.37350006613533	-0.18896008795338903	-0.09692865348752233	0.005684048262111304	0.7272932895090121	1.3195273146304144e-05	6.668414339620141	-0.3164819934024586	-0.16340366250233718	0.00018942914702629418
K06350	0.011427877335346913	0.03163535138491415	-2.430735902007465	1.4506582985969976	0.00983420196430762	0.09134229748262658	0.008790235797139702	0.027506355962398206	-2.630621782495889	1.7007038113149573	0.009343269008242958	0.06586646819567338
K06351	0.011427877335346913	0.03163535138491415	-2.430735902007465	1.4506582985969976	0.00983420196430762	0.09134229748262658	0.008790235797139702	0.027506355962398206	-2.630621782495889	1.7007038113149573	0.009343269008242958	0.06586646819567338
K06373	0.7051003572639487	0.0001066191894515555	5.351897691560294	-0.23287281742442295	-0.11279442029867626	0.0013745053862328864	0.6878002662128831	7.629815220799405e-07	9.411305877108852	-0.3089570744614975	-0.151825620923707	3.659132216308381e-05
K06374	0.8379384423161675	0.11073318693478904	1.7190822036700089	-0.07788413265370558	-0.04531627909085112	0.20124299709780344	0.8685337702052487	0.0803136889207077	1.8924065681576092	-0.05422183222404481	-0.03285614140324733	0.1415021165199625
K06378	0.480637113485067	2.8960343767087795e-06	7.788722951657233	-0.4710956073930581	-0.15860406280501205	0.00010101016871490317	0.45342956462573303	5.460112328982583e-07	9.399442588484773	-0.7953559123098454	-0.26424893953851325	3.142294645329476e-05
K06379	0.7408590750822579	0.11240844502999259	1.7336076131171951	-0.05498737248453228	-0.028450453783156027	0.2035376825844596	0.7823610609119227	0.05371309284193671	2.1933557851244276	-0.10638974062438772	-0.05826298997466728	0.10303961643511525
K06381	0.8566595318565038	0.00010743019922881481	5.884842850518797	-0.1821182625178069	-0.10870778186961005	0.0013745053862328864	0.8699743323912346	6.632542858061613e-07	8.509785508647045	-0.23492373849839088	-0.1398768109108416	3.473058802650563e-05
K06382	0.7363677231519338	0.030912204359690644	2.463688138158382	-0.08724278478526526	-0.04457892252498041	0.0897727852430713	0.7474941885766411	0.002237779789540795	4.08040228019285	-0.15437714258861057	-0.08238722242420815	0.008273076673751996
K06383	0.6269549721629667	0.10885047921385764	1.7191517044846845	-0.053548156347302034	-0.0233899430448703	0.19879543619912773	0.6664513222653061	0.23959223315852396	1.2479553431976549	-0.08639496973156768	-0.04029187744096485	0.34615564062610177
K06384	0.6621000904733414	0.0018913379838301388	3.9809114765205673	-0.21762213898462535	-0.09721434689853115	0.011662125103866909	0.6495058959708931	0.0003890479328725435	4.6921593785607465	-0.25758661136085365	-0.11720216224176283	0.0019218633937180152
K06385	0.7297702868842906	0.0019545566921609805	3.913563692922889	-0.16585837880453141	-0.08388572305587616	0.01200904672247663	0.7278184979552014	9.69983468999695e-06	6.755573342885341	-0.29718344999019536	-0.15100223661039613	0.00016102745334663836
K06386	0.0016088769639159028	0.16480434465912705	1.5449150314970634	-0.772421841265805	-0.0007586069192671951	0.2712437569628054	0.0004123000936928512	0.17312084885579956	1.5105426656663654	-3.28372243065332	-0.000837807622854558	0.2661559621990543
K06387	0.4915287037572901	6.5610703740654545e-06	6.971085381949675	-0.42140656659650544	-0.14556425180559407	0.00017562306978021716	0.4844294247835995	2.2593104913936048e-05	8.255361533748573	-0.4762261924335962	-0.1753865650696811	0.00023569181651909719
K06390	0.7232756895530911	0.06025650636858573	2.087284043142764	-0.08814494860097793	-0.043916044111542596	0.1274912478497099	0.754482019821881	0.009034939419514384	3.1363760902472118	-0.13017563883125577	-0.06866407993998958	0.026548284433709334
K06391	0.7081363458074317	0.0009363046112729668	4.406219179934261	-0.14707401956459332	-0.07124607266609295	0.006997964984254447	0.7083813846790191	1.6062986068568696e-05	6.937661655255356	-0.2989131390875371	-0.14874058189163364	0.00020359985916061844
K06392	0.7273504189377415	0.04016536263519235	2.33200053632831	-0.10046716340110712	-0.0502898203071559	0.10808058661689028	0.744750736184236	0.0092581379586303	3.224802554465727	-0.14113744206472428	-0.07480773829122334	0.026977510861730315
K06393	0.709880118517954	0.07871975577249592	1.9755446864705966	-0.10268996679293219	-0.05017179450674747	0.15585969993258508	0.729685395072708	0.010947808816952911	3.0501771584917283	-0.1453437508621842	-0.07502981679038678	0.031139031173754862
K06394	0.7400780962731031	0.17270197380331065	1.4624546321453067	-0.06513242963037935	-0.03340978874675393	0.2804985491734862	0.7757801031351776	0.036962766942232446	2.3681544338585714	-0.09389606343460899	-0.05088086731584707	0.08356821765878761
K06395	0.4827790955469763	5.203512965428502e-05	6.1530341478696275	-0.4127609551736465	-0.1383405548428368	0.0008021308156082418	0.4530370750100445	3.094447032048255e-06	8.321852064303968	-0.6430688615073762	-0.21513505239380187	7.973974329598974e-05
K06396	0.7342161546126011	0.15783886522352256	1.5231131289065911	-0.05096875071139406	-0.02563447071093361	0.2625325633992406	0.7604584133959005	0.027098310879049837	2.5622318426803794	-0.09351266895965682	-0.049859988360390184	0.06506986610942912
K06397	0.7478541758256614	0.05697566321685116	2.1351783053747058	-0.10973321845284639	-0.056462975154954353	0.1218940304137466	0.7752805483469802	0.0064044847274488895	3.3232275969651717	-0.13408025582095529	-0.07310055448557429	0.019745255146322336
K06398	0.7368571963610708	0.0010637823363946815	4.131700885033068	-0.17253142502860114	-0.08835430796666943	0.007605052603666326	0.7337301163487258	2.0461314525717963e-05	6.353142108130303	-0.30504226916905025	-0.15812823971222856	0.00022499859349283294
K06399	0.7763031796381932	0.043268698633634	2.249204185190303	-0.08771741369930453	-0.04700222849854441	0.10956921381016332	0.7953580314652037	0.00795768716705833	3.313650706659846	-0.1271524972828927	-0.07150024417862211	0.023893820685089058
K06400	0.7734914076839525	0.10832692920165068	1.755486756360791	-0.06195519970665758	-0.03305752785544136	0.19826503881975338	0.7899876300778512	0.03688820706347063	2.3078620131679752	-0.054911891473100605	-0.029931431385326945	0.08349771367569962
K06402	0.22367312024919195	0.18896871964890372	-1.3990250312608294	0.22073255087835264	0.03369592517718073	0.300695386611827	0.24310230697805357	0.0009447069279420845	-4.427653566421173	0.41369418246810685	0.07621751389279008	0.00397387617200726
K06403	0.5052434815613305	0.0004137356614895777	4.701167726643656	-0.23235288037205515	-0.08061413581754939	0.0039140527099274305	0.5041675396385784	2.735633476516629e-05	6.284253999013984	-0.4354895291619223	-0.14823141797634554	0.00026608851815244846
K06404	0.49794732752882404	0.0004200606409442286	4.655145536514504	-0.23957327284529695	-0.08269842651936621	0.003962743075302442	0.489836029354091	3.278216380585107e-05	6.0305343569349095	-0.4340660354655378	-0.14767036487579	0.0002963267319937271
K06405	0.7325710776639076	0.14692228082380063	1.5451927301430093	-0.058697336025790525	-0.029881217736473675	0.25028250403778174	0.7700513774291742	0.028449645518110765	2.534132363318658	-0.09190398833432695	-0.049439381948351735	0.06771632536473274
K06406	0.7770355834059007	0.06837208647688975	1.9940188220761328	-0.07835961928595297	-0.0421601173548144	0.13999849329661446	0.7995589944391548	0.010839181753502002	3.1371550500917764	-0.12376399622647052	-0.06973983742327472	0.030906436494502403
K06407	0.7300766289675653	0.019969085000994313	2.670695673334041	-0.12932374955707165	-0.06532638295459237	0.06505023632871072	0.7358718603645802	0.0008384684483129007	4.480891878391566	-0.16075523128238417	-0.08430054808361054	0.0035965609341918584
K06408	0.48645496869195665	0.11275681801263905	1.7371219515439031	-0.032377762583672975	-0.010961224024489846	0.20395457967398775	0.5021259525587709	0.004821902919098775	3.3592183403323275	-0.24251241264943424	-0.08382974886908934	0.015531745130268722
K06409	0.6803450079690045	0.006102123267133183	3.3707240365117794	-0.13078601089763187	-0.061254199602868376	0.027435718283087083	0.6841250144256823	8.456700868964366e-05	5.6648174291071065	-0.29433717675747456	-0.14191022010083587	0.0006121800440363513
K06410	0.4041040293986131	0.4396243149044695	-0.7965771635138769	0.061221050894738616	0.017012935421858	0.5386879912580317	0.4038056383152063	0.6641376930753004	-0.4440834038330434	0.06459092594147609	0.017934561624281586	0.7319717376919924
K06411	0.37365338941926074	0.3699212565195431	-0.9281420192571005	0.033269744221174014	0.008545318062308405	0.4834544775915169	0.3738918922611801	0.915626761226237	-0.10796167767145273	-0.010550678517060375	-0.0027379915939810817	0.9390137233484397
K06412	0.6739372524988253	0.018366779833158795	2.6869317420108874	-0.10674447401558584	-0.05032936725295256	0.060922661636788965	0.7197767430476533	0.014560381658004379	2.800560271316251	-0.12928505843152827	-0.06479080052408914	0.03949489227422555
K06413	0.3133708231059341	0.6039908020283993	-0.5331075634247137	-0.02086089636516797	-0.004553267532953931	0.6874028475293548	0.31626123196127354	0.103431495403455	1.74198356877252	-0.15330206735576724	-0.032333791277192936	0.17438913751373541
K06416	0.08259982624411583	0.002714149780448094	4.067005303909846	-0.8354837245533635	-0.052242745473131486	0.015593942083007104	0.09189016797628621	0.0007209725932019372	4.523196841033295	-1.0786534872963958	-0.06657780934125432	0.003148924572765452
K06423	0.06481698001130898	0.002815125873568366	3.763699069709281	-0.5428723794810186	-0.022553511823993677	0.01593545842857634	0.06620648573385257	0.004481547161499107	3.4341316717893067	-0.6955058205895597	-0.029515035374803864	0.014612636778712388
K06426	0.0016088769639159028	0.16480434465912705	1.5449150314970634	-0.772421841265805	-0.0007586069192671951	0.2712437569628054	0.0004123000936928512	0.17312084885579956	1.5105426656663654	-3.28372243065332	-0.000837807622854558	0.2661559621990543
K06436	0.07677917269961446	0.003067642121513655	3.9526929864379685	-0.8633282883726969	-0.04785415823412882	0.01692103553608091	0.07537530735216666	0.0007504660316684257	4.494416653003995	-0.8933722182948314	-0.04656134506860599	0.003267792190858857
K06438	0.7528181599383017	0.018898293719211375	2.7191108731905507	-0.11097123163128458	-0.05747824646258115	0.06214838877374941	0.7736200210138386	0.006959864996137944	3.2612490052389282	-0.1285749298142853	-0.07001593387873484	0.021175042734880658
K06442	0.7175288399565455	0.028946791746173164	-2.518888158633945	0.06004338763479794	0.03017941218390474	0.08579679991376475	0.7494872829933638	0.32709063718341247	-1.0158590820315785	0.0030379320930448706	0.0015779244050182495	0.4422379303794001
K06447	0.003924233360489125	0.13179139569308618	1.6015606019480584	-1.4083612212063104	-0.0027113913481736276	0.22914183752680087	0.0014437537480828494	0.07414217060066032	1.9469284467394765	-1.5433994854152342	-0.001599366265472732	0.1336739924623858
K06518	0.6182957214424363	6.630520312872562e-06	7.2993959865608495	-0.21371560974888892	-0.09131899288471945	0.0001761168203103766	0.6175696538621672	1.561136862548107e-05	7.269075115236873	-0.357474992417786	-0.14463818589038135	0.00020341907873126845
K06601	0.0011627641478858092	0.340874830249686	-0.9922651626990527	1.5393311510268326	0.0015395228625112141	0.4526374488885417	0.0003552133370352227	0.41890154444214756	-0.8392546273582883	1.0533640060652054	0.0002615514556108208	0.5120237284809683
K06602	0.0011627641478858092	0.340874830249686	-0.9922651626990527	1.5393311510268326	0.0015395228625112141	0.4526374488885417	0.0003552133370352227	0.41890154444214756	-0.8392546273582883	1.0533640060652054	0.0002615514556108208	0.5120237284809683
K06603	0.30116302456201416	0.014206302569920793	-2.829499744650019	0.21806032718008606	0.04392134647891255	0.04985578185253341	0.3062195407111272	0.012926972554184117	-2.847563984042066	0.28768674678432604	0.058095195944708244	0.03620181364930881
K06605	0.037845041289633743	0.0273984389641038	-2.666947211240498	0.9596053869325294	0.02953605133183694	0.08198163755896917	0.047569245972118694	0.007642580374639068	-3.503317674037657	1.2003212004970778	0.049042949652996	0.023027774898454367
K06608	0.0	0.06619199826040646	-2.174266590650807	6.591475368820614	0.0009643435980551053	0.13694485919303984	0.0	0.10623962870118153	-1.8533408919373398	3.274100173076466	9.673917088738411e-05	0.17816679839979593
K06714	0.0031207862735432345	0.14835802576915333	-1.5994446902877915	0.6914938431285114	0.0019191426956107786	0.252106428632326	0.0029168233335946925	0.28658564499286104	-1.1443727579333947	-0.1070398409168476	-0.00021690165299278466	0.39790117899491323
K06726	0.07431255587964608	0.029504448745909784	-2.5088336615081315	0.34663685261468213	0.017633475574788143	0.08707595001677478	0.05507744848219598	0.834787234002488	-0.21270322564691121	-0.23695173178547346	-0.00877342515215699	0.8766789291394742
K06859	0.00022511563443074325	0.06196003877370444	-2.1925860432120894	9.663683141418616	0.00811070291753901	0.13029720699488515	9.673917088738411e-05	0.18918544365052392	-1.3979985861769526	7.323024316292303	0.0016012162104476115	0.2861398760075598
K06861	0.20251054665671897	0.6862316391560594	-0.4131388089327684	0.10489978765770935	0.015273282076547573	0.7555988042110566	0.1956552355811961	0.051459714921737336	-2.144824878041822	0.46179402163713146	0.057224290799882005	0.09967468946686714
K06864	0.4276327885798985	2.0740555289986746e-07	9.476066119324056	-0.4238304276366003	-0.12224423823610353	2.6487217690445482e-05	0.42579359826909624	2.867829520981279e-07	9.743814632492933	-0.686465056557213	-0.18723732152397388	2.0630448616559077e-05
K06867	0.0941115870243838	0.28190949279855176	-1.1196111282524717	0.2003964158472935	0.012467146359962336	0.3976443948665847	0.10136504810922534	0.05370824703685362	-2.1190696939916283	0.3074715345079393	0.02016452709969571	0.10303961643511525
K06871	0.8561703668474892	0.2412708755753635	1.2560891030519548	-0.05465508843565253	-0.032230348617744986	0.35301200566175006	0.9004373965107215	0.34186559459975074	0.986216839440467	-0.04710400724492206	-0.029230157360553344	0.45872041403812736
K06872	0.7716900890155431	9.412516087503699e-05	5.7220259317084174	-0.11352152974253082	-0.05955497249629671	0.0012597448856647392	0.7667279513594849	0.00011780567338346883	6.270812768386195	-0.16222597816647394	-0.08730821604737837	0.000786814294377404
K06877	0.01218125864775506	0.027522589874309014	-2.6938605662650055	1.4370050905746066	0.012151484263034765	0.08213958758512448	0.007465006175810366	0.23785430784138406	-1.277874183699244	0.7579358752292693	0.003955759805189281	0.3440766338400918
K06878	0.05160136666224795	0.09225375443630159	-1.8905239555819735	0.4133305681720221	0.016243052854569937	0.1760673379785119	0.08773651960434194	0.00259388022144284	-3.899659766570035	1.1250773547819315	0.06770664252921514	0.009349340714657753
K06879	0.019436715714856882	0.004858007092948171	3.3802121911440968	-0.7365520891805	-0.00928628801285292	0.023559969792064653	0.021876328108008325	0.11531959530794082	1.7277557371720909	-0.8705921778436272	-0.010922265246407128	0.19062885230993598
K06880	0.016800783613343355	0.0025544263069406394	-4.259103248023517	0.9970019475542831	0.013907530087772554	0.01484921555196301	0.019229029767764284	0.008433094289965071	-3.5334566017376208	0.8847592369413189	0.013455926142131227	0.02499525715300377
K06881	0.9339172309817401	0.13925485942957547	1.596537474322542	-0.023764290539404778	-0.015290615084943227	0.23970440160036097	0.9235647813289809	0.005961214224128986	3.3084340678082755	-0.061785488209487247	-0.03937050149886223	0.018628120104902612
K06885	0.0244979525366094	0.07079405274368208	-2.1225428534209767	1.4896728357938986	0.024670992222644145	0.14362797773562794	0.027506247862156517	0.016337049414054013	-3.0787170967335244	1.728506376371299	0.031330264203842564	0.04336036251093659
K06888	0.3273837957913851	7.344142183781468e-05	5.841160874067373	-0.39822514924471575	-0.08839386664956217	0.0010280964957035358	0.3140209910913244	2.201853298500502e-07	9.539486664033236	-0.7506563999954603	-0.1641689945112501	1.768139404586566e-05
K06889	0.383218848445004	0.009190981003213765	-3.0850318574980027	0.38533491703527734	0.10150039688967855	0.03614192796557998	0.31591128626240217	0.031857979942956645	-2.3902818026395147	0.3719889269200005	0.0903519072005069	0.07417775100676285
K06890	0.1694804377980561	0.601051757800926	-0.5423210095568173	-0.024693930253280705	-0.0028797379779843812	0.6845091423768461	0.13951316117203363	0.6815249448367466	-0.4196505672264927	0.26824766613386686	0.027055230343032255	0.7468440604637531
K06891	0.14297333210430496	0.05428573594226925	-2.241231745594253	0.2313460334866737	0.023288635307658484	0.11781813086653409	0.13842176706237005	0.1448696438001033	-1.6132277678978237	0.17012299467189074	0.016725232579010485	0.23009884086557347
K06894	0.058738290773288085	0.05659716296417814	-2.083271939709765	0.3727343686067939	0.014752016606733448	0.12179163952040493	0.05536136185236075	0.01174950518042651	-2.958270461798064	0.7912823368766659	0.02604373875155145	0.03330910517716893
K06895	0.003594225037768061	0.8940162646243087	-0.13618216016338366	0.2118027584672273	0.0004907641121003384	0.9193115300218476	0.0021751422365102998	0.08024637318779368	1.9527298143719893	-1.0606099169082652	-0.002051351953710811	0.1415021165199625
K06896	0.05047635205616783	0.1307326534660413	-1.6466820676922842	0.48108470331466746	0.018859143794153897	0.2281050290137648	0.05485989256298439	0.6288717056790416	-0.4948404647493115	0.1438299696802643	0.005240819781412838	0.7064066362100621
K06897	0.3693335838461441	0.0001627175223586074	5.97479556617146	-0.30936399222814104	-0.08218489334520102	0.0018917966488359306	0.36665989984666364	0.0004290252713728968	5.267919753895124	-0.5056754341334815	-0.13998196894052461	0.002089455940833022
K06898	0.37096827742231575	1.4207247272802868e-05	6.740599749484203	-0.44405691275163983	-0.1099948209010605	0.0002973189383817473	0.36317903483908903	1.349590935729911e-06	8.010046774732702	-0.8227804991827226	-0.19460615489537592	5.074870499693422e-05
K06900	0.0	0.15268241635571664	-1.604278130367516	2.7685380989395387	6.814170749490641e-05	0.2570513816071621	0.0	0.14743334556876922	-1.6284730931212292	3.105228636450473	8.605318775428716e-05	0.23331225584278648
K06901	0.4948591836502766	0.6232677074959384	-0.5073873841726284	4.36901384452959e-05	1.4986392140370342e-05	0.7037748181764144	0.5435331576599581	0.608371447243918	0.5242020975906488	-0.022959360878898827	-0.008649806243741787	0.6895288452629726
K06902	0.10844248494473069	0.018433498253929096	-2.814357905216281	0.38413099348956736	0.02912412296009316	0.06108528740001647	0.09688523250616897	0.672769222682379	-0.43710222016237066	-0.022578754238978593	-0.0015282200621923175	0.7391257161699825
K06903	0.15582533933681184	3.0036086514110334e-07	9.116840198123786	-2.359652201398411	-0.18014505232203917	2.6593488905954608e-05	0.11079297823686796	5.277194955470788e-06	10.358134497656375	-2.5983631014275534	-0.22723737047274903	0.0001072219921217916
K06904	0.13241158132258082	1.78239323277903e-05	-6.49039896944037	0.5232000221483131	0.0487913550057915	0.0003477177306658752	0.13660223120013906	3.907914288364935e-06	-7.549163146143794	1.114578171951047	0.09655411333836346	9.502836646284592e-05
K06905	0.28261857855873507	1.0344584715270475e-07	11.534243560011157	-0.9008670170038291	-0.1569520991666739	2.5009666381458817e-05	0.24536012365220294	2.1572753098173017e-09	14.420881199159092	-1.1036570739955696	-0.19294213710774727	2.483023881599714e-06
K06906	0.1251895376479117	0.38523568056627566	0.9058025151152336	0.0070283437658349435	0.0006083997825124948	0.4879746166527329	0.10943090726152827	0.5312022086084743	0.6445550751575214	-0.07252202309884659	-0.005641528012921865	0.6200950731322048
K06907	0.1588317150029407	3.2574231722702155e-07	9.044800276653568	-2.135127288138579	-0.1780292643304926	2.8119705534622637e-05	0.1144336567096763	7.949650851783919e-06	10.170772491632757	-2.4649255460580104	-0.22758422908398016	0.00014076997123697372
