shHF6_metabat_020	MAG073
shHF5_metabat_25	MAG074
shHF8_metabat_13	MAG074
shHF3_metabat_52	MAG074
shHF4_metabat_039	MAG075
shHC2_metabat_22	MAG075
shHC1_metabat_22	MAG075
shHC4_maxbin_020	MAG075
shHF1_metabat_28	MAG075
shHC4_metabat_022	MAG076
shHF4_metabat_030	MAG076
shRTC5_metabat_50	MAG077
shRTF5_metabat_061	MAG077
shHF2_metabat_23	MAG078
shHC3_metabat_33	MAG078
shHF4_metabat_036	MAG078
shHF8_metabat_28	MAG078
shHC4_metabat_059	MAG078
shHF3_metabat_21	MAG078
shRTF1_metabat_61	MAG079
shHC4_metabat_052	MAG079
shHF2_metabat_34	MAG079
shHF4_metabat_048	MAG079
shHF1_metabat_42	MAG079
shHC1_metabat_33	MAG079
shHF8_metabat_46	MAG079
shRTF1_metabat_17	MAG080
shRTC2_metabat_54	MAG080
shRTF3_metabat_034	MAG080
shHF4_metabat_077	MAG080
shRTF4_metabat_09	MAG080
shHC6_metabat_45	MAG081
shHF6_maxbin_022_sub	MAG081
shRTC2_metabat_51	MAG081
shRTF4_metabat_12	MAG081
shHF3_metabat_32	MAG082
shHF5_metabat_12	MAG082
shHF8_metabat_21	MAG082
shRTF8_metabat_12	MAG083
shRTF7_metabat_09	MAG083
shHF4_maxbin_004_sub	MAG083
shRTC3_metabat_10	MAG083
shHF3_metabat_14	MAG083
shRTF6_maxbin_015_sub	MAG083
shRTC7_metabat_11	MAG083
shHF8_maxbin_005_sub	MAG083
shHC1_metabat_21	MAG083
shHF1_metabat_19	MAG083
shHC3_metabat_16	MAG083
shRTC4_metabat_06	MAG083
shHC5_maxbin_011_sub	MAG083
shHC7_metabat_15	MAG083
shRTF2_metabat_09	MAG083
shRTC2_metabat_13	MAG083
shHF4_metabat_080_sub	MAG084
shHC4_metabat_054	MAG084
shHC7_metabat_39	MAG084
shHC8_metabat_32	MAG085
shHC4_maxbin_042	MAG086
shHF8_maxbin_022	MAG087
shHF4_maxbin_026	MAG087
shHF6_metabat_001	MAG087
shRTF5_maxbin_030_sub	MAG087
shHC4_maxbin_024	MAG087
shHC1_metabat_46	MAG087
shRTC8_metabat_043	MAG087
shRTC2_metabat_19	MAG087
shHF7_metabat_31	MAG087
shHF3_maxbin_010	MAG088
shRTC3_metabat_43	MAG089
shRTF3_metabat_043	MAG089
shRTF3_metabat_045	MAG090
shHF7_metabat_26	MAG090
shRTF8_metabat_29	MAG090
shRTC7_metabat_44	MAG090
shHF1_metabat_35	MAG090
shRTC8_metabat_039	MAG090
shRTF2_metabat_27	MAG090
shRTC1_metabat_26_sub	MAG090
shHF3_metabat_41_sub	MAG090
shRTC5_metabat_48_sub	MAG090
shRTF4_metabat_48_sub	MAG090
shHC1_metabat_34	MAG090
shRTF4_metabat_07	MAG091
shRTC1_metabat_25_sub	MAG091
shRTF2_maxbin_022_sub	MAG091
shRTC2_metabat_07	MAG092
shHF7_metabat_44	MAG093
shRTC5_metabat_23	MAG094
shRTC7_metabat_18	MAG094
shRTC8_metabat_009	MAG094
shRTC6_metabat_15	MAG094
shRTF8_metabat_17	MAG094
shHC2_metabat_40	MAG094
shRTF5_metabat_016_sub	MAG094
shHC2_metabat_38_sub	MAG095
shRTF5_metabat_040_sub	MAG095
shHF6_metabat_036_sub	MAG095
shRTC2_metabat_17	MAG096
shRTF6_metabat_49_sub	MAG096
shRTF1_metabat_08	MAG096
shRTC7_metabat_08	MAG096
shRTC5_metabat_15_sub	MAG096
shHF2_metabat_31	MAG096
shRTC8_metabat_056	MAG096
shHC2_metabat_24	MAG096
shRTC6_metabat_29_sub	MAG096
shRTF5_metabat_022	MAG096
shHF6_metabat_006	MAG097
shHC2_metabat_01	MAG097
shHC6_metabat_02	MAG097
shRTC8_metabat_007	MAG097
shRTF8_metabat_15	MAG097
shHC7_metabat_12	MAG097
shHF7_metabat_38	MAG097
shHF2_maxbin_022	MAG097
shRTF8_metabat_50	MAG098
shRTC8_metabat_035_sub	MAG098
shHC2_maxbin_015	MAG099
shHF6_metabat_089	MAG099
shHF8_maxbin_014	MAG099
shHF5_metabat_13	MAG099
shHF4_metabat_028_sub	MAG099
shHF3_metabat_50	MAG099
shHF2_maxbin_012	MAG099
shHC4_metabat_034	MAG099
shHC6_metabat_17	MAG100
shHF6_maxbin_011	MAG100
shHF6_metabat_024	MAG101
shRTF3_maxbin_030	MAG102
shRTC2_metabat_28	MAG102
shRTF1_maxbin_029	MAG102
shRTC3_metabat_30	MAG102
shRTF2_metabat_02	MAG102
shRTF5_maxbin_031	MAG102
shRTC1_metabat_28	MAG102
shRTC8_metabat_063	MAG102
shRTC5_metabat_30	MAG102
shRTC8_metabat_017	MAG103
shHC4_metabat_043	MAG104
shRTC8_metabat_032	MAG104
shRTF3_metabat_035	MAG104
shRTF1_metabat_28	MAG104
shRTF8_metabat_25	MAG104
shHC2_metabat_47	MAG104
shHC1_metabat_27_sub	MAG104
shRTF2_metabat_26	MAG104
shHF5_metabat_34	MAG104
shRTF7_metabat_21	MAG104
shRTC2_metabat_29	MAG104
shHF4_metabat_043	MAG104
shRTC3_metabat_18	MAG104
shHF3_metabat_36	MAG104
shRTF4_metabat_29_sub	MAG104
shRTF5_metabat_054	MAG104
shRTF6_metabat_19	MAG104
shRTC4_metabat_30_sub	MAG104
shHF8_metabat_37_sub	MAG104
shHF1_metabat_34	MAG104
shHF6_metabat_051	MAG104
shHF2_metabat_29	MAG104
shRTF4_metabat_14_sub	MAG105
shRTC4_maxbin_003	MAG105
shRTC1_metabat_10_sub	MAG105
shHF4_metabat_053_sub	MAG105
shRTF5_metabat_036_sub	MAG105
shRTF2_metabat_19_sub	MAG105
shHC4_metabat_057	MAG105
shRTC7_metabat_19	MAG105
shHC7_maxbin_011	MAG105
shHC8_maxbin_008_sub	MAG106
shHC1_metabat_39_sub	MAG107
shHF6_metabat_064	MAG107
shHC4_metabat_041	MAG108
shHF8_metabat_26_sub	MAG109
shHF4_metabat_027	MAG110
shHC4_metabat_028	MAG110
shHF4_maxbin_048	MAG111
shHC1_metabat_18_sub	MAG111
shHC4_maxbin_037	MAG111
shHC6_maxbin_015_sub	MAG111
shHF1_maxbin_026	MAG111
shHF6_maxbin_025	MAG111
shRTF1_metabat_12	MAG112
shHF6_metabat_037	MAG112
shRTC2_metabat_16_sub	MAG112
shRTF8_metabat_16	MAG112
shRTC7_metabat_13	MAG112
shHC1_metabat_14	MAG112
shRTC6_metabat_07	MAG112
shRTF2_metabat_12	MAG112
